2023-05-04 15:41:03,315:INFO:Current libzmq version is 4.3.4
2023-05-04 15:41:03,315:INFO:Current  pyzmq version is 23.2.0
2023-05-04 15:41:03,315:INFO:Publisher port is specified
2023-05-04 15:41:03,315:INFO:Creating ZeroMQ context on: tcp://127.0.0.1:5571
2023-05-04 15:41:03,323:INFO:Bind to tcp://127.0.0.1:5571 successful
2023-05-04 15:41:03,323:INFO:Write timestamps to: logging\timestamps_pub.csv
2023-05-04 15:41:03,323:INFO:Publisher socket set-up complete
2023-05-04 15:41:03,323:INFO:Subscriber port is specified
2023-05-04 15:41:03,323:INFO:Creating ZeroMQ context on: tcp://127.0.0.1:5570
2023-05-04 15:41:03,326:INFO:Bind to tcp://127.0.0.1:5570 successful
2023-05-04 15:41:03,327:INFO:Write timestamps to: logging\timestamps_sub.csv
2023-05-04 15:41:03,327:INFO:Subscriber socket set-up complete
2023-05-04 15:41:03,327:INFO:deal_port not specified, not setting-up dealer
2023-05-04 15:41:03,327:INFO:deal2_port not specified, not setting-up dealer
2023-05-04 15:41:03,327:INFO:deal3_port not specified, not setting-up dealer
2023-05-04 15:41:03,328:INFO:Router port is specified
2023-05-04 15:41:03,328:INFO:Creating ZeroMQ context on: tcp://127.0.0.1:5580
2023-05-04 15:41:03,331:INFO:Bind to tcp://127.0.0.1:5580 successful
2023-05-04 15:41:03,331:INFO:Router socket set-up complete
2023-05-04 15:41:03,331:INFO:ZeroMQ sockets successfully set-up

2023-05-04 15:41:03,333:INFO:Awaiting FACS data...
2023-05-04 15:41:03,455:INFO:{'frame': -1, 'timestamp': 1683207661.469857, 'au_r': {'AU01': 0.30042918454935624, 'AU02': 0.30042918454935624, 'AU04': 0.08583690987124463, 'AU05': 0.0, 'AU06': 1.0729613733905579, 'AU07': 3.1759656652360513, 'AU09': 0.0, 'AU10': 0.12875536480686695, 'AU12': 0.0, 'AU14': 0.17167381974248927, 'AU15': 0.0, 'AU17': 0.0, 'AU20': 0.0, 'AU23': 0.47210300429184554, 'AU25': 0.4291845493562232, 'AU26': 3.0472103004291844}, 'pose': {'pose_Rx': 0.0, 'pose_Ry': 0.0, 'pose_Rz': 0.0}}
2023-05-04 15:41:05,813:INFO:{'frame': -1, 'timestamp': 1683207665.8114996, 'au_r': {'AU01': 0.24178437968433936, 'AU02': 0.4122462435709108, 'AU04': 0.10085545101968982, 'AU05': 0.0, 'AU06': 0.8772682840105861, 'AU07': 3.285003132249048, 'AU09': 0.0, 'AU10': 0.23855747466722382, 'AU12': 0.0, 'AU14': 0.27316971723743805, 'AU15': 0.04550570087193375, 'AU17': 0.0, 'AU20': 0.0, 'AU23': 0.5630873712115279, 'AU25': 0.4596035593795665, 'AU26': 2.737221045388088}, 'pose': {'pose_Rx': 0.0, 'pose_Ry': 0.0, 'pose_Rz': 0.0}}
2023-05-04 15:41:06,310:INFO:{'frame': -1, 'timestamp': 1683207666.3084774, 'au_r': {'AU01': 0.18915738747873032, 'AU02': 0.3314067491809482, 'AU04': 0.11255190262668902, 'AU05': 0.0, 'AU06': 1.105447425199883, 'AU07': 3.5122308133548183, 'AU09': 0.0, 'AU10': 0.19769429637430433, 'AU12': 0.0, 'AU14': 0.24122537556654555, 'AU15': 0.029914862948374792, 'AU17': 0.0, 'AU20': 0.0, 'AU23': 0.4828875359023695, 'AU25': 0.3801942121128227, 'AU26': 2.792328381137268}, 'pose': {'pose_Rx': 0.0, 'pose_Ry': 0.0, 'pose_Rz': 0.0}}
2023-05-04 15:41:06,695:INFO:{'frame': -1, 'timestamp': 1683207666.6932032, 'au_r': {'AU01': 0.12521587139257503, 'AU02': 0.22891827672651371, 'AU04': 0.09162402600048647, 'AU05': 0.0, 'AU06': 1.5488177704319142, 'AU07': 4.091583527491001, 'AU09': 0.06007416459378072, 'AU10': 0.13738943525035763, 'AU12': 0.0, 'AU14': 0.22584062588209888, 'AU15': 0.023297718689668043, 'AU17': 0.0, 'AU20': 0.01501854114844518, 'AU23': 0.32479158194582775, 'AU25': 0.2859010483090144, 'AU26': 3.05103060597484}, 'pose': {'pose_Rx': 0.0, 'pose_Ry': 0.0, 'pose_Rz': 0.0}}
2023-05-04 15:41:07,049:INFO:{'frame': -1, 'timestamp': 1683207667.047647, 'au_r': {'AU01': 0.11494877951433967, 'AU02': 0.1420186651720519, 'AU04': 0.06030683814753297, 'AU05': 0.0, 'AU06': 2.2450664014283985, 'AU07': 4.018691431165478, 'AU09': 0.06180434757644206, 'AU10': 0.1378916053017399, 'AU12': 0.01501854114844518, 'AU14': 0.5150853169955307, 'AU15': 0.20233529143927748, 'AU17': 0.01501854114844518, 'AU20': 0.08678915734922511, 'AU23': 0.2886645832422118, 'AU25': 0.22904049607502924, 'AU26': 2.794715807790135}, 'pose': {'pose_Rx': 0.0, 'pose_Ry': 0.0, 'pose_Rz': 0.0}}
2023-05-04 15:41:07,502:INFO:{'frame': -1, 'timestamp': 1683207667.500088, 'au_r': {'AU01': 0.19153899468547467, 'AU02': 0.19604600525865337, 'AU04': 0.06042905749604853, 'AU05': 0.0, 'AU06': 1.8948309169315547, 'AU07': 3.7896375478833915, 'AU09': 0.048133274289750366, 'AU10': 0.13983919215724724, 'AU12': 0.011696451606999222, 'AU14': 0.41857940904553603, 'AU15': 0.1520538708909899, 'AU17': 0.011696451606999222, 'AU20': 0.06759146370568389, 'AU23': 0.32924101833300873, 'AU25': 0.36739196692306003, 'AU26': 2.921691581484257}, 'pose': {'pose_Rx': 0.0, 'pose_Ry': 0.0, 'pose_Rz': 0.0}}
2023-05-04 15:41:07,949:INFO:{'frame': -1, 'timestamp': 1683207667.9460776, 'au_r': {'AU01': 0.2527440106626178, 'AU02': 0.2507290615014201, 'AU04': 0.03048715972348857, 'AU05': 0.0, 'AU06': 1.7083645282040572, 'AU07': 3.7457161013736404, 'AU09': 0.0374862317086483, 'AU10': 0.16742454052366174, 'AU12': 0.009109205670687785, 'AU14': 0.35447055741286393, 'AU15': 0.20853092060961229, 'AU17': 0.009109205670687785, 'AU20': 0.05264028486292906, 'AU23': 0.41297911015245903, 'AU25': 0.5478208868284241, 'AU26': 2.7502466727963237}, 'pose': {'pose_Rx': 0.0, 'pose_Ry': 0.0, 'pose_Rz': 0.0}}
2023-05-04 15:41:08,229:INFO:{'frame': -1, 'timestamp': 1683207668.2270594, 'au_r': {'AU01': 0.2719299391628801, 'AU02': 0.41502109413784183, 'AU04': 0.0632740347867111, 'AU05': 0.0, 'AU06': 1.3269707664361166, 'AU07': 3.341025105137875, 'AU09': 0.007094256509490129, 'AU10': 0.22050161015586897, 'AU12': 0.007094256509490129, 'AU14': 0.4041473090737463, 'AU15': 0.20745966771070257, 'AU17': 0.007094256509490129, 'AU20': 0.03547128254745065, 'AU23': 0.5714186413775347, 'AU25': 0.560253709554599, 'AU26': 2.6294863151986223}, 'pose': {'pose_Rx': 0.0, 'pose_Ry': 0.0, 'pose_Rz': 0.0}}
2023-05-04 15:41:08,687:INFO:{'frame': -1, 'timestamp': 1683207668.6855028, 'au_r': {'AU01': 0.30033400002502586, 'AU02': 0.4323170572434632, 'AU04': 0.07931495013686828, 'AU05': 0.0, 'AU06': 0.8127544711493171, 'AU07': 3.3148631381545974, 'AU09': 0.0, 'AU10': 0.21919446977562068, 'AU12': 0.0, 'AU14': 0.24066760835275183, 'AU15': 0.10476312999356956, 'AU17': 0.0, 'AU20': 0.0, 'AU23': 0.5304630429783261, 'AU25': 0.5849549427779771, 'AU26': 2.824449751924632}, 'pose': {'pose_Rx': 0.0, 'pose_Ry': 0.0, 'pose_Rz': 0.0}}
2023-05-04 15:41:09,096:INFO:{'frame': -1, 'timestamp': 1683207669.0945618, 'au_r': {'AU01': 0.304323570865916, 'AU02': 0.3920935380313479, 'AU04': 0.08075760252295215, 'AU05': 0.0, 'AU06': 0.7848702765525915, 'AU07': 3.2596270561396636, 'AU09': 0.0, 'AU10': 0.23872002149724453, 'AU12': 0.0, 'AU14': 0.2159127077156799, 'AU15': 0.08158960767600336, 'AU17': 0.0, 'AU20': 0.0, 'AU23': 0.5025353069725089, 'AU25': 0.5568791895034593, 'AU26': 2.956753948755938}, 'pose': {'pose_Rx': 0.0, 'pose_Ry': 0.0, 'pose_Rz': 0.0}}
2023-05-04 15:41:09,471:INFO:{'frame': -1, 'timestamp': 1683207669.4696305, 'au_r': {'AU01': 0.31295566428582033, 'AU02': 0.3813109834444102, 'AU04': 0.10794970752917994, 'AU05': 0.0, 'AU06': 0.7118724348149872, 'AU07': 3.174821071685824, 'AU09': 0.0, 'AU10': 0.23338298279460096, 'AU12': 0.0, 'AU14': 0.2116521128631186, 'AU15': 0.030391975199158174, 'AU17': 0.0, 'AU20': 0.0, 'AU23': 0.48475368040041145, 'AU25': 0.48840165099635385, 'AU26': 3.1141871628546633}, 'pose': {'pose_Rx': 0.0, 'pose_Ry': 0.0, 'pose_Rz': 0.0}}
2023-05-04 15:41:09,899:INFO:{'frame': -1, 'timestamp': 1683207669.8976743, 'au_r': {'AU01': 0.3362533829754884, 'AU02': 0.3192198926658456, 'AU04': 0.08251482032979868, 'AU05': 0.0, 'AU06': 0.7292588410033117, 'AU07': 3.2311799033779725, 'AU09': 0.0, 'AU10': 0.2086829392003542, 'AU12': 0.0, 'AU14': 0.16965887058129162, 'AU15': 0.007094256509490129, 'AU17': 0.0, 'AU20': 0.0, 'AU23': 0.4488052856021775, 'AU25': 0.4452657921878856, 'AU26': 3.0684793277907896}, 'pose': {'pose_Rx': 0.0, 'pose_Ry': 0.0, 'pose_Rz': 0.0}}
2023-05-04 15:41:10,335:INFO:{'frame': -1, 'timestamp': 1683207670.332954, 'au_r': {'AU01': 0.298292016039643, 'AU02': 0.32455693136848923, 'AU04': 0.0832496639349332, 'AU05': 0.0, 'AU06': 0.7909680040554233, 'AU07': 3.1668294247411786, 'AU09': 0.0, 'AU10': 0.1949715384321573, 'AU12': 0.0, 'AU14': 0.17959810438144433, 'AU15': 0.01501854114844518, 'AU17': 0.0, 'AU20': 0.0, 'AU23': 0.4800272889308006, 'AU25': 0.4812392447867185, 'AU26': 3.0297690371980353}, 'pose': {'pose_Rx': 0.0, 'pose_Ry': 0.0, 'pose_Rz': 0.0}}
2023-05-04 15:41:10,657:INFO:{'frame': -1, 'timestamp': 1683207670.6555607, 'au_r': {'AU01': 0.33829536696087126, 'AU02': 0.37929405725962634, 'AU04': 0.053784878413156614, 'AU05': 0.0, 'AU06': 0.8730327469586237, 'AU07': 3.0747705909950005, 'AU09': 0.0, 'AU10': 0.19378661740042458, 'AU12': 0.0, 'AU14': 0.21340735364637886, 'AU15': 0.026714992755444398, 'AU17': 0.0, 'AU20': 0.0, 'AU23': 0.48379945589884477, 'AU25': 0.5132239139391161, 'AU26': 2.7997109083629215}, 'pose': {'pose_Rx': 0.0, 'pose_Ry': 0.0, 'pose_Rz': 0.0}}
2023-05-04 15:41:11,086:INFO:{'frame': -1, 'timestamp': 1683207671.0849886, 'au_r': {'AU01': 0.3093758433900233, 'AU02': 0.3863612789449313, 'AU04': 0.07036829129620123, 'AU05': 0.0, 'AU06': 0.8563271147270636, 'AU07': 3.127191944471042, 'AU09': 0.0, 'AU10': 0.1983888124979337, 'AU12': 0.0, 'AU14': 0.20417592862717548, 'AU15': 0.03582419842613219, 'AU17': 0.0, 'AU20': 0.0, 'AU23': 0.48121220996253333, 'AU25': 0.5341650832226388, 'AU26': 2.6971906596426747}, 'pose': {'pose_Rx': 0.0, 'pose_Ry': 0.0, 'pose_Rz': 0.0}}
2023-05-04 15:41:11,558:INFO:{'frame': -1, 'timestamp': 1683207671.5579998, 'au_r': {'AU01': 0.31689037808388526, 'AU02': 0.41240879040093154, 'AU04': 0.0642964089884231, 'AU05': 0.0, 'AU06': 0.9373965182527372, 'AU07': 3.0613314511424745, 'AU09': 0.0, 'AU10': 0.20749801816862146, 'AU12': 0.0, 'AU14': 0.2570606521871357, 'AU15': 0.07295553723251266, 'AU17': 0.0, 'AU20': 0.0, 'AU23': 0.4942158019497809, 'AU25': 0.5970862021306683, 'AU26': 2.5619431343436574}, 'pose': {'pose_Rx': 0.0, 'pose_Ry': 0.0, 'pose_Rz': 0.0}}
2023-05-04 15:41:11,815:INFO:{'frame': -1, 'timestamp': 1683207671.8135273, 'au_r': {'AU01': 0.2792435765688025, 'AU02': 0.4121510590465803, 'AU04': 0.05404260976750776, 'AU05': 0.0, 'AU06': 0.9799898795283181, 'AU07': 3.067701392286109, 'AU09': 0.0, 'AU10': 0.18455519238122123, 'AU12': 0.0, 'AU14': 0.2476666803379116, 'AU15': 0.06631135814962075, 'AU17': 0.0, 'AU20': 0.0, 'AU23': 0.513836538195735, 'AU25': 0.5734085327381335, 'AU26': 2.7008774302060807}, 'pose': {'pose_Rx': 0.0, 'pose_Ry': 0.0, 'pose_Rz': 0.0}}
2023-05-04 15:41:12,252:INFO:{'frame': -1, 'timestamp': 1683207672.2501376, 'au_r': {'AU01': 0.23731769659266588, 'AU02': 0.3803567589428435, 'AU04': 0.07212550910304776, 'AU05': 0.0, 'AU06': 0.9965865850686826, 'AU07': 2.7848980059440436, 'AU09': 0.0, 'AU10': 0.16116228916722278, 'AU12': 0.0, 'AU14': 0.18977001173534927, 'AU15': 0.04611832512855271, 'AU17': 0.0, 'AU20': 0.0, 'AU23': 0.5196236543249769, 'AU25': 1.2553147667259446, 'AU26': 3.314885928321569}, 'pose': {'pose_Rx': 0.0, 'pose_Ry': 0.0, 'pose_Rz': 0.0}}
2023-05-04 15:41:12,296:INFO:{'frame': -1, 'timestamp': 1683207672.2941065, 'au_r': {'AU01': 0.27182146198122975, 'AU02': 0.3516268170262014, 'AU04': 0.0696334476910667, 'AU05': 0.0, 'AU06': 1.067174257261316, 'AU07': 2.4698697710361586, 'AU09': 0.0, 'AU10': 0.1429438778258472, 'AU12': 0.0, 'AU14': 0.15573006594024874, 'AU15': 0.06042905749604853, 'AU17': 0.0, 'AU20': 0.0, 'AU23': 0.46405650030437484, 'AU25': 2.1223167935276184, 'AU26': 3.725920553921471}, 'pose': {'pose_Rx': 0.0, 'pose_Ry': 0.0, 'pose_Rz': 0.0}}
2023-05-04 15:41:12,716:INFO:{'frame': -1, 'timestamp': 1683207672.7146816, 'au_r': {'AU01': 0.317680078731845, 'AU02': 0.4288566912781405, 'AU04': 0.06372411221330931, 'AU05': 0.0, 'AU06': 0.9483060336298179, 'AU07': 2.5730649742670466, 'AU09': 0.0, 'AU10': 0.1888295294006477, 'AU12': 0.0, 'AU14': 0.1371567616966054, 'AU15': 0.10557986546571448, 'AU17': 0.0, 'AU20': 0.0, 'AU23': 0.44529282701207074, 'AU25': 1.9454503215625274, 'AU26': 3.6041164131321937}, 'pose': {'pose_Rx': 0.0, 'pose_Ry': 0.0, 'pose_Rz': 0.0}}
2023-05-04 15:41:13,021:INFO:{'frame': -1, 'timestamp': 1683207673.0196402, 'au_r': {'AU01': 0.33043923202206144, 'AU02': 0.5245654726438476, 'AU04': 0.059121917115800234, 'AU05': 0.0, 'AU06': 0.9213305451019811, 'AU07': 2.732494701193345, 'AU09': 0.0, 'AU10': 0.2656524181255349, 'AU12': 0.0, 'AU14': 0.24439668342124973, 'AU15': 0.15179337511859758, 'AU17': 0.0, 'AU20': 0.0, 'AU23': 0.47021027447916347, 'AU25': 1.5990034950450607, 'AU26': 3.0699035935666203}, 'pose': {'pose_Rx': 0.0, 'pose_Ry': 0.0, 'pose_Rz': 0.0}}
2023-05-04 15:41:13,449:INFO:{'frame': -1, 'timestamp': 1683207673.4479134, 'au_r': {'AU01': 0.37990668151624524, 'AU02': 0.4694616887071637, 'AU04': 0.05001271144511244, 'AU05': 0.0, 'AU06': 0.9003220135127684, 'AU07': 2.8675541723521976, 'AU09': 0.0, 'AU10': 0.26540797942850375, 'AU12': 0.0, 'AU14': 0.20932338567561323, 'AU15': 0.1182167994074153, 'AU17': 0.0, 'AU20': 0.0, 'AU23': 0.4801224734551309, 'AU25': 1.2197002580747909, 'AU26': 2.863571384326288}, 'pose': {'pose_Rx': 0.0, 'pose_Ry': 0.0, 'pose_Rz': 0.0}}
2023-05-04 15:41:13,910:INFO:{'frame': -1, 'timestamp': 1683207673.9084451, 'au_r': {'AU01': 0.3868383911957146, 'AU02': 0.47712745459731276, 'AU04': 0.04291845493562232, 'AU05': 0.0, 'AU06': 0.8729105276101082, 'AU07': 2.9742950906781775, 'AU09': 0.0, 'AU10': 0.2802361515282882, 'AU12': 0.0, 'AU14': 0.19702681507486017, 'AU15': 0.08101731090088958, 'AU17': 0.0, 'AU20': 0.0, 'AU23': 0.5249606930276206, 'AU25': 0.7126370776623481, 'AU26': 2.629343488881094}, 'pose': {'pose_Rx': 0.0, 'pose_Ry': 0.0, 'pose_Rz': 0.0}}
2023-05-04 15:41:14,217:INFO:{'frame': -1, 'timestamp': 1683207674.2154713, 'au_r': {'AU01': 0.3661682459238632, 'AU02': 0.4143853891042102, 'AU04': 0.07295553723251266, 'AU05': 0.0, 'AU06': 0.8562319302027331, 'AU07': 3.0915851499177562, 'AU09': 0.0, 'AU10': 0.23964721117462612, 'AU12': 0.0, 'AU14': 0.1764002112121002, 'AU15': 0.03547128254745065, 'AU17': 0.01501854114844518, 'AU20': 0.0, 'AU23': 0.5338121673439571, 'AU25': 0.7022292828271046, 'AU26': 2.728856809327137}, 'pose': {'pose_Rx': 0.0, 'pose_Ry': 0.0, 'pose_Rz': 0.0}}
2023-05-04 15:41:14,681:INFO:{'frame': -1, 'timestamp': 1683207674.6795158, 'au_r': {'AU01': 0.36664535817464655, 'AU02': 0.47462012350442545, 'AU04': 0.08132989929806592, 'AU05': 0.0, 'AU06': 0.8211425753817355, 'AU07': 3.0446508767115135, 'AU09': 0.01501854114844518, 'AU10': 0.3021162756324713, 'AU12': 0.0, 'AU14': 0.33192068437560934, 'AU15': 0.165203952632897, 'AU17': 0.041733533903889584, 'AU20': 0.0, 'AU23': 0.6142419117888268, 'AU25': 0.6418320015968686, 'AU26': 2.557969620578128}, 'pose': {'pose_Rx': 0.0, 'pose_Ry': 0.0, 'pose_Rz': 0.0}}
2023-05-04 15:41:15,105:INFO:{'frame': -1, 'timestamp': 1683207675.1036808, 'au_r': {'AU01': 0.3654604371429139, 'AU02': 0.43608922421150736, 'AU04': 0.08785185903244228, 'AU05': 0.0, 'AU06': 0.7938149583696722, 'AU07': 3.0918291391052417, 'AU09': 0.011696451606999222, 'AU10': 0.29777457630735443, 'AU12': 0.0, 'AU14': 0.3075242284533013, 'AU15': 0.12866096767699145, 'AU17': 0.03250210888468623, 'AU20': 0.0, 'AU23': 0.562257343082063, 'AU25': 0.554562967578819, 'AU26': 2.557090971713035}, 'pose': {'pose_Rx': 0.0, 'pose_Ry': 0.0, 'pose_Rz': 0.0}}
